SampleNumber,ResultRelativePath,PredictedIndex,TargetIndexes,SolveTime,SolveStatus,IsInfeasible,ObjectiveValue,ObjectiveBound,TighteningApproach,TotalTime
282,run_results\2020-04-17T15.49.28.514.mat,10,"[1, 2, 3, 4, 5, 6, 7, 8, 9]",0.750946044921875,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,3.072298401
283,run_results\2020-04-17T15.49.31.428.mat,8,"[1, 2, 3, 4, 5, 6, 7, 9, 10]",0.7935562133789062,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,2.9004135
284,run_results\2020-04-17T15.49.33.751.mat,6,"[1, 2, 3, 4, 5, 7, 8, 9, 10]",0.025766372680664062,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,2.311283
285,run_results\2020-04-17T15.49.36.097.mat,10,"[1, 2, 3, 4, 5, 6, 7, 8, 9]",0.12047576904296875,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,2.3334584
286,run_results\2020-04-17T15.49.38.282.mat,3,"[1, 2, 4, 5, 6, 7, 8, 9, 10]",0.04017448425292969,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,2.172237399
287,run_results\2020-04-17T15.49.41.068.mat,7,"[1, 2, 3, 4, 5, 6, 8, 9, 10]",0.6224288940429688,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,2.7737505
288,run_results\2020-04-17T15.49.43.091.mat,5,"[1, 2, 3, 4, 6, 7, 8, 9, 10]",0.02426910400390625,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,2.010706601
289,run_results\2020-04-17T15.49.44.983.mat,2,"[1, 3, 4, 5, 6, 7, 8, 9, 10]",0.008432388305664062,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,1.8757969
290,run_results\2020-04-17T15.49.47.372.mat,6,"[1, 2, 3, 4, 5, 7, 8, 9, 10]",0.10415077209472656,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,2.375204799
291,run_results\2020-04-17T15.49.52.808.mat,9,"[1, 2, 3, 4, 5, 6, 7, 8, 10]",3.081634521484375,UserObjLimit,false,0.09989639129084954,0.0,lp,5.423037499
292,run_results\2020-04-17T15.49.55.098.mat,3,"[1, 2, 4, 5, 6, 7, 8, 9, 10]",0.10113334655761719,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,2.273629099
293,run_results\2020-04-17T15.49.59.194.mat,10,"[1, 2, 3, 4, 5, 6, 7, 8, 9]",2.0702667236328125,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,4.083729501
294,run_results\2020-04-17T15.50.01.346.mat,3,"[1, 2, 4, 5, 6, 7, 8, 9, 10]",0.01140594482421875,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,2.138987301
295,run_results\2020-04-17T15.50.03.725.mat,1,"[2, 3, 4, 5, 6, 7, 8, 9, 10]",0.014383316040039062,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,2.3654569
296,run_results\2020-04-17T15.50.05.937.mat,5,"[1, 2, 3, 4, 6, 7, 8, 9, 10]",0.1304454803466797,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,2.1995146
297,run_results\2020-04-17T15.50.07.932.mat,1,"[2, 3, 4, 5, 6, 7, 8, 9, 10]",0.012859344482421875,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,1.9831671
298,run_results\2020-04-17T15.50.10.418.mat,1,"[2, 3, 4, 5, 6, 7, 8, 9, 10]",0.0579986572265625,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,2.472119501
299,run_results\2020-04-17T15.50.12.562.mat,3,"[1, 2, 4, 5, 6, 7, 8, 9, 10]",0.033733367919921875,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,2.131763801
300,run_results\2020-04-17T15.50.16.251.mat,9,"[1, 2, 3, 4, 5, 6, 7, 8, 10]",1.1655559539794922,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,3.6762537
301,run_results\2020-04-17T15.52.04.172.mat,5,"[1, 2, 3, 4, 6, 7, 8, 9, 10]",104.82468032836914,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,107.909511901
302,run_results\2020-04-17T15.52.06.327.mat,8,"[1, 2, 3, 4, 5, 6, 7, 9, 10]",0.011411666870117188,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,2.1374888
303,run_results\2020-04-17T15.52.08.309.mat,2,"[1, 3, 4, 5, 6, 7, 8, 9, 10]",0.008892059326171875,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,1.9691579
304,run_results\2020-04-17T15.52.28.796.mat,3,"[1, 2, 4, 5, 6, 7, 8, 9, 10]",17.705671310424805,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,20.473532
305,run_results\2020-04-17T15.52.34.320.mat,5,"[1, 2, 3, 4, 6, 7, 8, 9, 10]",3.158527374267578,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,5.5087151
306,run_results\2020-04-17T15.52.36.561.mat,1,"[2, 3, 4, 5, 6, 7, 8, 9, 10]",0.13089942932128906,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,2.2261164
307,run_results\2020-04-17T15.52.38.716.mat,3,"[1, 2, 4, 5, 6, 7, 8, 9, 10]",0.0113677978515625,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,2.142832201
308,run_results\2020-04-17T15.52.40.913.mat,8,"[1, 2, 3, 4, 5, 6, 7, 9, 10]",0.11205673217773438,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,2.1851901
309,run_results\2020-04-17T15.52.42.954.mat,5,"[1, 2, 3, 4, 6, 7, 8, 9, 10]",0.09820938110351562,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,2.027573699
310,run_results\2020-04-17T15.52.45.233.mat,4,"[1, 2, 3, 5, 6, 7, 8, 9, 10]",0.12349700927734375,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,2.2657752
311,run_results\2020-04-17T15.52.47.663.mat,4,"[1, 2, 3, 5, 6, 7, 8, 9, 10]",0.17111968994140625,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,2.4144887
312,run_results\2020-04-17T15.52.49.742.mat,1,"[2, 3, 4, 5, 6, 7, 8, 9, 10]",0.013944625854492188,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,2.0676961
313,run_results\2020-04-17T15.52.51.777.mat,1,"[2, 3, 4, 5, 6, 7, 8, 9, 10]",0.012441635131835938,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,2.0224117
314,run_results\2020-04-17T15.52.59.081.mat,4,"[1, 2, 3, 5, 6, 7, 8, 9, 10]",5.030889511108398,UserObjLimit,false,0.09604095616310532,0.06823969581895564,lp,7.2919578
315,run_results\2020-04-17T15.53.00.987.mat,2,"[1, 3, 4, 5, 6, 7, 8, 9, 10]",0.00748443603515625,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,1.8932063
316,run_results\2020-04-17T15.53.04.404.mat,10,"[1, 2, 3, 4, 5, 6, 7, 8, 9]",1.1150054931640625,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,3.403705701
317,run_results\2020-04-17T15.53.07.303.mat,7,"[1, 2, 3, 4, 5, 6, 8, 9, 10]",0.7707424163818359,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,2.8872466
318,run_results\2020-04-17T15.53.09.299.mat,6,"[1, 2, 3, 4, 5, 7, 8, 9, 10]",0.08928108215332031,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,1.9841248
319,run_results\2020-04-17T15.53.24.885.mat,3,"[1, 2, 4, 5, 6, 7, 8, 9, 10]",13.222862243652344,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,15.571979
320,run_results\2020-04-17T15.53.28.299.mat,6,"[1, 2, 3, 4, 5, 7, 8, 9, 10]",0.9383926391601562,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,3.402183
321,run_results\2020-04-17T15.53.30.408.mat,2,"[1, 2, 3, 4, 5, 6, 7, 8, 9]",0.10862350463867188,UserObjLimit,false,0.037722287222967804,0.0,lp,2.0968392
322,run_results\2020-04-17T15.53.32.574.mat,8,"[1, 2, 4, 5, 6, 7, 8, 9, 10]",0.1596698760986328,Optimal,false,0.0,0.0,lp,2.150664601
323,run_results\2020-04-17T15.53.35.399.mat,10,"[1, 2, 3, 4, 5, 6, 7, 8, 9]",0.7181606292724609,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,2.8119217
324,run_results\2020-04-17T15.53.37.782.mat,4,"[1, 2, 3, 5, 6, 7, 8, 9, 10]",0.03472137451171875,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,2.370094899
325,run_results\2020-04-17T15.53.58.902.mat,1,"[2, 3, 4, 5, 6, 7, 8, 9, 10]",18.330184936523438,UserObjLimit,false,0.09028018252177385,0.027523505911945967,lp,21.1083555
326,run_results\2020-04-17T15.54.01.174.mat,5,"[1, 2, 3, 4, 6, 7, 8, 9, 10]",0.13193702697753906,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,2.257679799
327,run_results\2020-04-17T15.54.03.268.mat,3,"[1, 2, 4, 5, 6, 7, 8, 9, 10]",0.09519767761230469,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,2.0819233
328,run_results\2020-04-17T15.54.05.213.mat,1,"[2, 3, 4, 5, 6, 7, 8, 9, 10]",0.011903762817382812,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,1.9327654
329,run_results\2020-04-17T15.54.07.528.mat,8,"[1, 2, 3, 4, 5, 6, 7, 9, 10]",0.12945556640625,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,2.301228101
330,run_results\2020-04-17T15.54.09.563.mat,2,"[1, 3, 4, 5, 6, 7, 8, 9, 10]",0.008428573608398438,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,2.0238551
331,run_results\2020-04-17T15.54.11.519.mat,2,"[1, 3, 4, 5, 6, 7, 8, 9, 10]",0.0079345703125,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,1.9426235
332,run_results\2020-04-17T15.54.14.142.mat,3,"[1, 2, 4, 5, 6, 7, 8, 9, 10]",0.049114227294921875,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,2.610519401
333,run_results\2020-04-17T15.54.15.969.mat,2,"[1, 3, 4, 5, 6, 7, 8, 9, 10]",0.0079345703125,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,1.814591099
334,run_results\2020-04-17T15.54.18.819.mat,6,"[1, 2, 3, 4, 5, 7, 8, 9, 10]",0.13787269592285156,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,2.833211901
335,run_results\2020-04-17T15.54.21.685.mat,4,"[1, 2, 3, 5, 6, 7, 8, 9, 10]",0.1875324249267578,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,2.8533252
336,run_results\2020-04-17T15.54.28.157.mat,4,"[1, 2, 3, 5, 6, 7, 8, 9, 10]",4.212530136108398,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,6.4602166
337,run_results\2020-04-17T15.54.31.337.mat,10,"[1, 2, 3, 4, 5, 6, 7, 8, 9]",1.0757827758789062,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,3.1658233
338,run_results\2020-04-17T15.54.33.284.mat,8,"[1, 2, 3, 4, 5, 6, 7, 9, 10]",0.008432388305664062,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,1.935152401
339,run_results\2020-04-17T15.54.41.162.mat,9,"[1, 2, 3, 4, 5, 6, 7, 8, 10]",5.393011093139648,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,7.866331801
340,run_results\2020-04-17T15.54.44.488.mat,7,"[1, 2, 3, 4, 5, 6, 8, 9, 10]",0.9537601470947266,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,3.3143835
341,run_results\2020-04-17T15.54.46.866.mat,4,"[1, 2, 3, 4, 5, 7, 8, 9, 10]",0.19294357299804688,Optimal,false,0.0,0.0,lp,2.364575599
342,run_results\2020-04-17T15.55.06.381.mat,7,"[1, 2, 3, 4, 5, 6, 8, 9, 10]",16.37192726135254,UserObjLimit,false,0.09865957869434139,0.0,lp,19.5013362
343,run_results\2020-04-17T15.55.08.238.mat,2,"[1, 3, 4, 5, 6, 7, 8, 9, 10]",0.007442474365234375,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,1.8438066
344,run_results\2020-04-17T15.55.11.716.mat,4,"[1, 2, 3, 5, 6, 7, 8, 9, 10]",1.0237369537353516,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,3.4603832
345,run_results\2020-04-17T15.55.18.998.mat,9,"[1, 2, 3, 4, 5, 6, 7, 8, 10]",4.769495010375977,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,7.269796499
346,run_results\2020-04-17T15.55.20.799.mat,2,"[1, 3, 4, 5, 6, 7, 8, 9, 10]",0.0074405670166015625,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,1.788510599
347,run_results\2020-04-17T15.55.23.007.mat,1,"[2, 3, 4, 5, 6, 7, 8, 9, 10]",0.1343669891357422,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,2.195652201
348,run_results\2020-04-17T15.55.31.695.mat,6,"[1, 2, 3, 4, 5, 7, 8, 9, 10]",6.435064315795898,UserObjLimit,false,0.0992634590598433,0.08962151503940047,lp,8.6751201
349,run_results\2020-04-17T15.55.33.614.mat,2,"[1, 3, 4, 5, 6, 7, 8, 9, 10]",0.013425827026367188,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,1.904605801
350,run_results\2020-04-17T15.55.43.881.mat,4,"[1, 2, 3, 5, 6, 7, 8, 9, 10]",8.187936782836914,UserObjLimit,false,0.09646948600846432,0.04224149875476468,lp,10.2541421
351,run_results\2020-04-17T15.55.46.083.mat,2,"[1, 3, 4, 5, 6, 7, 8, 9, 10]",0.009920120239257812,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,2.1892182
352,run_results\2020-04-17T15.55.48.488.mat,6,"[1, 2, 3, 4, 5, 7, 8, 9, 10]",0.06146240234375,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,2.392776
353,run_results\2020-04-17T15.56.54.939.mat,6,"[1, 2, 3, 4, 5, 7, 8, 9, 10]",64.13222312927246,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,66.437773999
354,run_results\2020-04-17T15.56.57.412.mat,7,"[1, 2, 3, 4, 5, 6, 8, 9, 10]",0.16269302368164062,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,2.4596297
355,run_results\2020-04-17T15.56.59.330.mat,2,"[1, 3, 4, 5, 6, 7, 8, 9, 10]",0.009920120239257812,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,1.906254701
356,run_results\2020-04-17T15.57.01.930.mat,9,"[1, 2, 3, 4, 5, 6, 7, 8, 10]",0.14334487915039062,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,2.5852937
357,run_results\2020-04-17T15.57.04.369.mat,6,"[1, 2, 3, 4, 5, 7, 8, 9, 10]",0.141845703125,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,2.426628599
358,run_results\2020-04-17T15.57.06.403.mat,2,"[1, 3, 4, 5, 6, 7, 8, 9, 10]",0.07486152648925781,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,2.021283399
359,run_results\2020-04-17T15.58.26.253.mat,8,"[1, 2, 3, 4, 5, 6, 7, 9, 10]",77.72620582580566,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,79.8376645
360,run_results\2020-04-17T15.58.29.111.mat,10,"[1, 2, 3, 4, 5, 6, 7, 8, 9]",0.37001800537109375,UserObjLimit,false,0.061457354880881124,0.0,lp,2.8462448
361,run_results\2020-04-17T15.58.31.042.mat,5,"[1, 2, 3, 4, 6, 7, 8, 9, 10]",0.007936477661132812,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,1.918411299
362,run_results\2020-04-17T15.58.33.260.mat,7,"[1, 2, 3, 4, 5, 6, 8, 9, 10]",0.04959869384765625,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,2.205634199
363,run_results\2020-04-17T15.58.35.887.mat,3,"[1, 2, 4, 5, 6, 7, 8, 9, 10]",0.3709602355957031,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,2.6146112
364,run_results\2020-04-17T15.58.37.940.mat,3,"[1, 2, 4, 5, 6, 7, 8, 9, 10]",0.09721946716308594,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,2.0400294
365,run_results\2020-04-17T15.58.40.513.mat,6,"[1, 2, 3, 4, 5, 7, 8, 9, 10]",0.14279937744140625,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,2.559592001
366,run_results\2020-04-17T15.58.42.989.mat,1,"[2, 3, 4, 5, 6, 7, 8, 9, 10]",0.14132118225097656,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,2.462594799
367,run_results\2020-04-17T16.00.45.804.mat,7,"[1, 2, 3, 4, 5, 6, 8, 9, 10]",120.01022338867188,UserLimit,false,NaN,0.03763365925603837,lp,122.801624501
368,run_results\2020-04-17T16.00.50.038.mat,6,"[1, 2, 3, 4, 5, 7, 8, 9, 10]",1.4626598358154297,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,4.2210738
369,run_results\2020-04-17T16.00.57.103.mat,7,"[1, 2, 3, 4, 5, 6, 8, 9, 10]",4.528961181640625,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,7.053815401
370,run_results\2020-04-17T16.01.02.557.mat,4,"[1, 2, 3, 5, 6, 7, 8, 9, 10]",2.753297805786133,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,5.439546701
371,run_results\2020-04-17T16.01.04.439.mat,8,"[1, 2, 3, 4, 5, 6, 7, 9, 10]",0.011903762817382812,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,1.8698612
372,run_results\2020-04-17T16.01.06.547.mat,3,"[1, 2, 4, 5, 6, 7, 8, 9, 10]",0.0109100341796875,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,2.0927612
373,run_results\2020-04-17T16.01.09.925.mat,1,"[2, 3, 4, 5, 6, 7, 8, 9, 10]",0.553985595703125,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,3.3644677
374,run_results\2020-04-17T16.01.13.579.mat,9,"[1, 2, 3, 4, 5, 6, 7, 8, 10]",1.0157604217529297,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,3.641915501
375,run_results\2020-04-17T16.01.16.359.mat,9,"[1, 2, 3, 4, 5, 6, 7, 8, 10]",0.15570068359375,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,2.768215901
376,run_results\2020-04-17T16.01.18.783.mat,6,"[1, 2, 3, 4, 5, 7, 8, 9, 10]",0.013845443725585938,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,2.4091643
377,run_results\2020-04-17T16.01.21.089.mat,10,"[1, 2, 3, 4, 6, 7, 8, 9, 10]",0.1636810302734375,Optimal,false,0.0,0.0,lp,2.2914854
378,run_results\2020-04-17T16.01.23.041.mat,2,"[1, 3, 4, 5, 6, 7, 8, 9, 10]",0.008930206298828125,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,1.939071201
379,run_results\2020-04-17T16.01.24.994.mat,2,"[1, 3, 4, 5, 6, 7, 8, 9, 10]",0.008928298950195312,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,1.9403415
380,run_results\2020-04-17T16.01.27.316.mat,5,"[1, 2, 3, 4, 6, 7, 8, 9, 10]",0.12253379821777344,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,2.3085579
381,run_results\2020-04-17T16.01.29.274.mat,1,"[2, 3, 4, 5, 6, 7, 8, 9, 10]",0.010911941528320312,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,1.9454085
382,run_results\2020-04-17T16.01.31.870.mat,8,"[1, 2, 3, 5, 6, 7, 8, 9, 10]",0.24948692321777344,Optimal,false,0.0,0.0,lp,2.582593799
383,run_results\2020-04-17T16.01.34.056.mat,4,"[1, 2, 3, 5, 6, 7, 8, 9, 10]",0.013889312744140625,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,2.1741992
384,run_results\2020-04-17T16.01.36.225.mat,8,"[1, 2, 3, 4, 5, 6, 7, 9, 10]",0.00843048095703125,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,2.1545285
385,run_results\2020-04-17T16.01.38.680.mat,7,"[1, 2, 3, 4, 5, 6, 8, 9, 10]",0.04315948486328125,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,2.442156899
386,run_results\2020-04-17T16.01.40.674.mat,2,"[1, 3, 4, 5, 6, 7, 8, 9, 10]",0.0074405670166015625,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,1.982502301
387,run_results\2020-04-17T16.03.43.171.mat,7,"[1, 2, 3, 4, 5, 6, 8, 9, 10]",120.00823783874512,UserLimit,false,NaN,0.0746235490947937,lp,122.4831718
388,run_results\2020-04-17T16.03.46.180.mat,3,"[1, 2, 4, 5, 6, 7, 8, 9, 10]",0.8536148071289062,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,2.995029699
389,run_results\2020-04-17T16.03.48.166.mat,2,"[1, 3, 4, 5, 6, 7, 8, 9, 10]",0.008396148681640625,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,1.9720203
390,run_results\2020-04-17T16.04.34.606.mat,10,"[1, 2, 3, 4, 5, 6, 7, 8, 9]",44.403425216674805,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,46.426505699
391,run_results\2020-04-17T16.04.36.905.mat,3,"[1, 2, 4, 5, 6, 7, 8, 9, 10]",0.1374340057373047,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,2.2828582
392,run_results\2020-04-17T16.04.44.063.mat,9,"[1, 2, 3, 4, 5, 6, 7, 8, 10]",4.668317794799805,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,7.1465304
393,run_results\2020-04-17T16.04.46.269.mat,7,"[1, 2, 3, 4, 5, 6, 8, 9, 10]",0.03968048095703125,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,2.1937892
394,run_results\2020-04-17T16.04.48.250.mat,2,"[1, 3, 4, 5, 6, 7, 8, 9, 10]",0.007879257202148438,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,1.967317401
395,run_results\2020-04-17T16.05.13.697.mat,10,"[1, 2, 3, 4, 5, 6, 7, 8, 9]",22.694446563720703,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,25.433603699
396,run_results\2020-04-17T16.05.17.060.mat,6,"[1, 2, 3, 4, 5, 7, 8, 9, 10]",0.7087421417236328,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,3.350576799
397,run_results\2020-04-17T16.05.19.201.mat,3,"[1, 2, 4, 5, 6, 7, 8, 9, 10]",0.011407852172851562,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,2.1284359
398,run_results\2020-04-17T16.05.21.936.mat,6,"[1, 2, 3, 4, 5, 7, 8, 9, 10]",0.11606407165527344,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,2.7218889
399,run_results\2020-04-17T16.05.24.281.mat,5,"[1, 2, 3, 4, 6, 7, 8, 9, 10]",0.12796783447265625,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,2.3315551
400,run_results\2020-04-17T16.05.26.522.mat,5,"[1, 2, 3, 4, 6, 7, 8, 9, 10]",0.08924484252929688,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,2.2252028
401,run_results\2020-04-17T16.05.29.170.mat,3,"[1, 2, 4, 5, 6, 7, 8, 9, 10]",0.6195049285888672,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,2.634943001
402,run_results\2020-04-17T16.06.42.373.mat,9,"[1, 2, 3, 4, 5, 6, 7, 8, 10]",70.48953247070312,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,73.1911413
403,run_results\2020-04-17T16.08.33.260.mat,4,"[1, 2, 3, 5, 6, 7, 8, 9, 10]",107.76695442199707,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,110.875230601
404,run_results\2020-04-17T16.10.35.798.mat,9,"[1, 2, 3, 4, 5, 6, 7, 8, 10]",120.00770378112793,UserLimit,false,NaN,0.08473510256230826,lp,122.522398201
405,run_results\2020-04-17T16.11.28.110.mat,3,"[1, 2, 4, 5, 6, 7, 8, 9, 10]",49.78548240661621,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,52.2991203
406,run_results\2020-04-17T16.11.30.357.mat,5,"[1, 2, 3, 4, 6, 7, 8, 9, 10]",0.10118484497070312,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,2.2346831
407,run_results\2020-04-17T16.12.36.775.mat,6,"[1, 2, 3, 4, 5, 7, 8, 9, 10]",64.08769035339355,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,66.404418001
408,run_results\2020-04-17T16.12.39.509.mat,1,"[2, 3, 4, 5, 6, 7, 8, 9, 10]",0.010873794555664062,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,2.720194901
409,run_results\2020-04-17T16.12.42.577.mat,4,"[1, 2, 3, 5, 6, 7, 8, 9, 10]",0.5351696014404297,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,3.055484199
410,run_results\2020-04-17T16.12.44.620.mat,2,"[1, 3, 4, 5, 6, 7, 8, 9, 10]",0.009380340576171875,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,2.030474399
411,run_results\2020-04-17T16.12.46.740.mat,8,"[1, 2, 3, 4, 5, 6, 7, 9, 10]",0.00843048095703125,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,2.1047375
412,run_results\2020-04-17T16.12.48.997.mat,8,"[1, 2, 3, 4, 5, 6, 7, 9, 10]",0.09321403503417969,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,2.2403868
413,run_results\2020-04-17T16.12.56.076.mat,6,"[1, 2, 3, 4, 5, 7, 8, 9, 10]",4.970417022705078,UserObjLimit,false,0.09613909549371548,0.0798040026290959,lp,7.067250299
414,run_results\2020-04-17T16.12.58.031.mat,8,"[1, 2, 3, 4, 5, 6, 7, 9, 10]",0.010402679443359375,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,1.941394
415,run_results\2020-04-17T16.13.06.078.mat,10,"[1, 2, 3, 4, 5, 6, 7, 8, 9]",5.7833404541015625,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,8.034382401
416,run_results\2020-04-17T16.13.08.270.mat,8,"[1, 2, 3, 4, 5, 6, 7, 9, 10]",0.009424209594726562,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,2.1780564
417,run_results\2020-04-17T16.13.10.247.mat,2,"[1, 3, 4, 5, 6, 7, 8, 9, 10]",0.008886337280273438,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,1.9640462
418,run_results\2020-04-17T16.13.14.496.mat,10,"[1, 2, 3, 4, 5, 6, 7, 8, 9]",2.1213531494140625,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,4.2364323
419,run_results\2020-04-17T16.13.17.010.mat,3,"[1, 2, 4, 5, 6, 7, 8, 9, 10]",0.05014610290527344,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,2.500551899
420,run_results\2020-04-17T16.13.19.013.mat,2,"[1, 3, 4, 5, 6, 7, 8, 9, 10]",0.010847091674804688,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,1.990720501
421,run_results\2020-04-17T16.13.53.897.mat,5,"[1, 2, 3, 4, 6, 7, 8, 9, 10]",32.19234657287598,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,34.8655453
422,run_results\2020-04-17T16.13.57.525.mat,3,"[1, 2, 4, 5, 6, 7, 8, 9, 10]",1.3565177917480469,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,3.6138556
