SampleNumber,ResultRelativePath,PredictedIndex,TargetIndexes,SolveTime,SolveStatus,IsInfeasible,ObjectiveValue,ObjectiveBound,TighteningApproach,TotalTime
282,run_results\2020-04-17T00.08.42.228.mat,10,"[1, 2, 3, 4, 5, 6, 7, 8, 9]",0.33480072021484375,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,2.3477075
283,run_results\2020-04-17T00.10.44.140.mat,8,"[1, 2, 3, 4, 5, 6, 7, 9, 10]",120.00493049621582,UserLimit,false,NaN,0.06030995413136221,lp,121.896443499
284,run_results\2020-04-17T00.10.46.187.mat,6,"[1, 2, 3, 4, 5, 7, 8, 9, 10]",0.011419296264648438,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,2.032976601
285,run_results\2020-04-17T00.10.48.263.mat,10,"[1, 2, 3, 4, 5, 6, 7, 8, 9]",0.10063934326171875,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,2.058228101
286,run_results\2020-04-17T00.10.50.053.mat,3,"[1, 2, 4, 5, 6, 7, 8, 9, 10]",0.00891876220703125,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,1.7746291
287,run_results\2020-04-17T00.10.51.876.mat,7,"[1, 2, 3, 4, 5, 6, 8, 9, 10]",0.08824920654296875,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,1.809320799
288,run_results\2020-04-17T00.10.53.563.mat,5,"[1, 2, 3, 4, 6, 7, 8, 9, 10]",0.022815704345703125,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,1.6722159
289,run_results\2020-04-17T00.10.55.176.mat,2,"[1, 3, 4, 5, 6, 7, 8, 9, 10]",0.0049190521240234375,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,1.5990353
290,run_results\2020-04-17T00.10.57.276.mat,6,"[1, 2, 3, 4, 5, 7, 8, 9, 10]",0.09969520568847656,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,2.0845297
291,run_results\2020-04-17T00.11.03.656.mat,9,"[1, 2, 3, 4, 5, 6, 7, 8, 10]",4.178310394287109,UserObjLimit,false,0.09584989104214095,0.0,lp,6.364289901
292,run_results\2020-04-17T00.11.05.708.mat,3,"[1, 2, 4, 5, 6, 7, 8, 9, 10]",0.09171867370605469,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,2.037330801
293,run_results\2020-04-17T00.11.07.904.mat,10,"[1, 2, 3, 4, 5, 6, 7, 8, 9]",0.4389171600341797,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,2.1811
294,run_results\2020-04-17T00.11.09.860.mat,3,"[1, 2, 4, 5, 6, 7, 8, 9, 10]",0.10316658020019531,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,1.941984101
295,run_results\2020-04-17T00.11.12.343.mat,1,"[2, 3, 4, 5, 6, 7, 8, 9, 10]",0.11701393127441406,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,2.4679893
296,run_results\2020-04-17T00.11.14.095.mat,5,"[1, 2, 3, 4, 6, 7, 8, 9, 10]",0.008928298950195312,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,1.7372994
297,run_results\2020-04-17T00.11.16.086.mat,1,"[2, 3, 4, 5, 6, 7, 8, 9, 10]",0.009965896606445312,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,1.9772388
298,run_results\2020-04-17T00.11.18.194.mat,1,"[2, 3, 4, 5, 6, 7, 8, 9, 10]",0.08774375915527344,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,2.093329
299,run_results\2020-04-17T00.11.20.509.mat,3,"[1, 2, 4, 5, 6, 7, 8, 9, 10]",0.1344165802001953,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,2.2993011
300,run_results\2020-04-17T00.11.23.000.mat,9,"[1, 2, 3, 4, 5, 6, 7, 8, 10]",0.3987846374511719,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,2.4751125
301,run_results\2020-04-17T00.11.25.602.mat,5,"[1, 2, 3, 4, 6, 7, 8, 9, 10]",0.6998138427734375,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,2.5780506
302,run_results\2020-04-17T00.11.27.530.mat,8,"[1, 2, 3, 4, 5, 6, 7, 9, 10]",0.0425872802734375,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,1.913392701
303,run_results\2020-04-17T00.11.29.181.mat,2,"[1, 3, 4, 5, 6, 7, 8, 9, 10]",0.0069446563720703125,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,1.6339929
304,run_results\2020-04-17T00.11.40.117.mat,3,"[1, 2, 4, 5, 6, 7, 8, 9, 10]",8.624958038330078,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,10.9216249
305,run_results\2020-04-17T00.11.42.104.mat,5,"[1, 2, 3, 4, 6, 7, 8, 9, 10]",0.09374237060546875,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,1.9736117
306,run_results\2020-04-17T00.11.44.193.mat,1,"[2, 3, 4, 5, 6, 7, 8, 9, 10]",0.11305046081542969,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,2.0764202
307,run_results\2020-04-17T00.11.46.326.mat,3,"[1, 2, 4, 5, 6, 7, 8, 9, 10]",0.09473609924316406,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,2.1179529
308,run_results\2020-04-17T00.11.48.349.mat,8,"[1, 2, 3, 4, 5, 6, 7, 9, 10]",0.08531379699707031,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,2.009837701
309,run_results\2020-04-17T00.11.50.407.mat,5,"[1, 2, 3, 4, 6, 7, 8, 9, 10]",0.07634925842285156,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,2.044728701
310,run_results\2020-04-17T00.11.52.396.mat,4,"[1, 2, 3, 5, 6, 7, 8, 9, 10]",0.03369140625,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,1.9747495
311,run_results\2020-04-17T00.11.54.417.mat,4,"[1, 2, 3, 5, 6, 7, 8, 9, 10]",0.027734756469726562,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,2.006775301
312,run_results\2020-04-17T00.11.56.376.mat,1,"[2, 3, 4, 5, 6, 7, 8, 9, 10]",0.013416290283203125,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,1.943908
313,run_results\2020-04-17T00.11.58.578.mat,1,"[2, 3, 4, 5, 6, 7, 8, 9, 10]",0.015865325927734375,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,2.1874714
314,run_results\2020-04-17T00.12.00.609.mat,4,"[1, 2, 3, 5, 6, 7, 8, 9, 10]",0.08233642578125,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,2.015075099
315,run_results\2020-04-17T00.12.02.185.mat,2,"[1, 3, 4, 5, 6, 7, 8, 9, 10]",0.0054569244384765625,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,1.5610655
316,run_results\2020-04-17T00.12.04.959.mat,10,"[1, 2, 3, 4, 5, 6, 7, 8, 9]",0.7544174194335938,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,2.758914099
317,run_results\2020-04-17T00.12.06.794.mat,7,"[1, 2, 3, 4, 5, 6, 8, 9, 10]",0.017360687255859375,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,1.822462
318,run_results\2020-04-17T00.12.08.613.mat,6,"[1, 2, 3, 4, 5, 7, 8, 9, 10]",0.06943893432617188,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,1.803218099
319,run_results\2020-04-17T00.12.11.480.mat,3,"[1, 2, 4, 5, 6, 7, 8, 9, 10]",0.6944007873535156,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,2.8532072
320,run_results\2020-04-17T00.12.13.623.mat,6,"[1, 2, 3, 4, 5, 7, 8, 9, 10]",0.010446548461914062,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,2.1276185
321,run_results\2020-04-17T00.12.15.489.mat,2,"[1, 2, 3, 4, 5, 6, 7, 8, 9]",0.11602210998535156,UserObjLimit,false,0.09185240903077499,0.0,lp,1.8528371
322,run_results\2020-04-17T00.12.17.609.mat,8,"[1, 2, 4, 5, 6, 7, 8, 9, 10]",0.16120147705078125,Optimal,false,0.0,0.0,lp,2.1036105
323,run_results\2020-04-17T00.12.19.451.mat,10,"[1, 2, 3, 4, 5, 6, 7, 8, 9]",0.06641578674316406,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,1.8263226
324,run_results\2020-04-17T00.12.21.427.mat,4,"[1, 2, 3, 5, 6, 7, 8, 9, 10]",0.009431838989257812,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,1.961624901
325,run_results\2020-04-17T00.14.23.682.mat,1,"[2, 3, 4, 5, 6, 7, 8, 9, 10]",120.00785636901855,UserLimit,false,NaN,0.05244074569513249,lp,122.2397615
326,run_results\2020-04-17T00.14.25.617.mat,5,"[1, 2, 3, 4, 6, 7, 8, 9, 10]",0.08875083923339844,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,1.921138701
327,run_results\2020-04-17T00.14.31.139.mat,3,"[1, 2, 4, 5, 6, 7, 8, 9, 10]",3.7130165100097656,UserObjLimit,false,0.09874838525143241,0.050688190057014665,lp,5.507782301
328,run_results\2020-04-17T00.14.33.219.mat,1,"[2, 3, 4, 5, 6, 7, 8, 9, 10]",0.011369705200195312,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,2.0635152
329,run_results\2020-04-17T00.14.35.173.mat,8,"[1, 2, 3, 4, 5, 6, 7, 9, 10]",0.11751174926757812,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,1.9383618
330,run_results\2020-04-17T00.14.36.858.mat,2,"[1, 3, 4, 5, 6, 7, 8, 9, 10]",0.008905410766601562,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,1.669021599
331,run_results\2020-04-17T00.14.38.578.mat,2,"[1, 3, 4, 5, 6, 7, 8, 9, 10]",0.006984710693359375,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,1.7072385
332,run_results\2020-04-17T00.14.40.813.mat,3,"[1, 2, 4, 5, 6, 7, 8, 9, 10]",0.11552047729492188,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,2.2212833
333,run_results\2020-04-17T00.14.43.176.mat,2,"[1, 3, 4, 5, 6, 7, 8, 9, 10]",0.006946563720703125,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,2.3474687
334,run_results\2020-04-17T00.14.45.440.mat,6,"[1, 2, 3, 4, 5, 7, 8, 9, 10]",0.028224945068359375,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,2.247456899
335,run_results\2020-04-17T00.14.47.791.mat,4,"[1, 2, 3, 5, 6, 7, 8, 9, 10]",0.09619522094726562,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,2.3352197
336,run_results\2020-04-17T00.14.50.014.mat,4,"[1, 2, 3, 5, 6, 7, 8, 9, 10]",0.10168266296386719,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,2.2081812
337,run_results\2020-04-17T00.14.52.245.mat,10,"[1, 2, 3, 4, 5, 6, 7, 8, 9]",0.2757759094238281,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,2.2155782
338,run_results\2020-04-17T00.14.53.975.mat,8,"[1, 2, 3, 4, 5, 6, 7, 9, 10]",0.0079345703125,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,1.716131099
339,run_results\2020-04-17T00.15.01.629.mat,9,"[1, 2, 3, 4, 5, 6, 7, 8, 10]",5.211429595947266,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,7.6406543
340,run_results\2020-04-17T00.15.04.297.mat,7,"[1, 2, 3, 4, 5, 6, 8, 9, 10]",0.5406398773193359,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,2.6555622
341,run_results\2020-04-17T00.15.06.063.mat,4,"[1, 2, 3, 4, 5, 7, 8, 9, 10]",0.09076881408691406,UserObjLimit,false,0.0807576989457878,0.0,lp,1.7542936
342,run_results\2020-04-17T00.16.16.928.mat,7,"[1, 2, 3, 4, 5, 6, 8, 9, 10]",68.55868911743164,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,70.8503699
343,run_results\2020-04-17T00.16.18.531.mat,2,"[1, 3, 4, 5, 6, 7, 8, 9, 10]",0.007442474365234375,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,1.589275099
344,run_results\2020-04-17T00.16.20.702.mat,4,"[1, 2, 3, 5, 6, 7, 8, 9, 10]",0.10911941528320312,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,2.1568799
345,run_results\2020-04-17T00.16.35.839.mat,9,"[1, 2, 3, 4, 5, 6, 7, 8, 10]",12.931196212768555,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,15.122304001
346,run_results\2020-04-17T00.16.37.263.mat,2,"[1, 3, 4, 5, 6, 7, 8, 9, 10]",0.0054607391357421875,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,1.409677099
347,run_results\2020-04-17T00.16.39.296.mat,1,"[2, 3, 4, 5, 6, 7, 8, 9, 10]",0.11552619934082031,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,2.019088801
348,run_results\2020-04-17T00.16.42.056.mat,6,"[1, 2, 3, 4, 5, 7, 8, 9, 10]",0.8476924896240234,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,2.744238599
349,run_results\2020-04-17T00.16.43.685.mat,2,"[1, 3, 4, 5, 6, 7, 8, 9, 10]",0.005950927734375,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,1.6157911
350,run_results\2020-04-17T00.16.46.436.mat,4,"[1, 2, 3, 5, 6, 7, 8, 9, 10]",0.8436470031738281,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,2.7344935
351,run_results\2020-04-17T00.16.48.097.mat,2,"[1, 3, 4, 5, 6, 7, 8, 9, 10]",0.0069599151611328125,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,1.648441699
352,run_results\2020-04-17T00.16.49.975.mat,6,"[1, 2, 3, 4, 5, 7, 8, 9, 10]",0.010381698608398438,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,1.8646252
353,run_results\2020-04-17T00.16.51.904.mat,6,"[1, 2, 3, 4, 5, 7, 8, 9, 10]",0.0362091064453125,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,1.904426501
354,run_results\2020-04-17T00.16.54.236.mat,7,"[1, 2, 3, 4, 5, 6, 8, 9, 10]",0.1344165802001953,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,2.3127597
355,run_results\2020-04-17T00.16.55.922.mat,2,"[1, 3, 4, 5, 6, 7, 8, 9, 10]",0.00545501708984375,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,1.6730333
356,run_results\2020-04-17T00.16.58.261.mat,9,"[1, 2, 3, 4, 5, 6, 7, 8, 10]",0.1467761993408203,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,2.3248698
357,run_results\2020-04-17T00.17.00.260.mat,6,"[1, 2, 3, 4, 5, 7, 8, 9, 10]",0.011381149291992188,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,1.982319099
358,run_results\2020-04-17T00.17.01.890.mat,2,"[1, 3, 4, 5, 6, 7, 8, 9, 10]",0.0054988861083984375,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,1.6149952
359,run_results\2020-04-17T00.17.08.204.mat,8,"[1, 2, 3, 4, 5, 6, 7, 9, 10]",4.532405853271484,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,6.2996516
360,run_results\2020-04-17T00.17.24.034.mat,10,"[1, 2, 3, 4, 5, 6, 7, 8, 9]",13.703468322753906,UserObjLimit,false,0.09790056615105594,0.03124865764649757,lp,15.8146049
361,run_results\2020-04-17T00.17.25.706.mat,5,"[1, 2, 3, 4, 6, 7, 8, 9, 10]",0.007404327392578125,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,1.653047399
362,run_results\2020-04-17T00.17.27.697.mat,7,"[1, 2, 3, 4, 5, 6, 8, 9, 10]",0.00995635986328125,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,1.9751458
363,run_results\2020-04-17T00.17.29.781.mat,3,"[1, 2, 4, 5, 6, 7, 8, 9, 10]",0.09180259704589844,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,2.068918501
364,run_results\2020-04-17T00.17.31.512.mat,3,"[1, 2, 4, 5, 6, 7, 8, 9, 10]",0.06745529174804688,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,1.7192461
365,run_results\2020-04-17T00.17.33.514.mat,6,"[1, 2, 3, 4, 5, 7, 8, 9, 10]",0.010379791259765625,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,1.9868312
366,run_results\2020-04-17T00.17.36.198.mat,1,"[2, 3, 4, 5, 6, 7, 8, 9, 10]",0.13486862182617188,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,2.670873299
367,run_results\2020-04-17T00.17.42.559.mat,7,"[1, 2, 3, 4, 5, 6, 8, 9, 10]",3.729877471923828,UserObjLimit,false,0.09804395576250231,0.0,lp,6.346369699
368,run_results\2020-04-17T00.17.44.658.mat,6,"[1, 2, 3, 4, 5, 7, 8, 9, 10]",0.11307334899902344,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,2.0847565
369,run_results\2020-04-17T00.17.46.724.mat,7,"[1, 2, 3, 4, 5, 6, 8, 9, 10]",0.10413360595703125,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,2.0524204
370,run_results\2020-04-17T00.17.49.146.mat,4,"[1, 2, 3, 5, 6, 7, 8, 9, 10]",0.09766769409179688,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,2.4073028
371,run_results\2020-04-17T00.17.50.810.mat,8,"[1, 2, 3, 4, 5, 6, 7, 9, 10]",0.0074329376220703125,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,1.6497961
372,run_results\2020-04-17T00.17.52.489.mat,3,"[1, 2, 4, 5, 6, 7, 8, 9, 10]",0.0069446563720703125,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,1.665910999
373,run_results\2020-04-17T00.17.54.856.mat,1,"[2, 3, 4, 5, 6, 7, 8, 9, 10]",0.30995750427246094,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,2.352448699
374,run_results\2020-04-17T00.17.57.262.mat,9,"[1, 2, 3, 4, 5, 6, 7, 8, 10]",0.1264801025390625,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,2.3919153
375,run_results\2020-04-17T00.17.59.580.mat,9,"[1, 2, 3, 4, 5, 6, 7, 8, 10]",0.10813522338867188,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,2.303673001
376,run_results\2020-04-17T00.18.01.632.mat,6,"[1, 2, 3, 4, 5, 7, 8, 9, 10]",0.009922027587890625,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,2.037737001
377,run_results\2020-04-17T00.18.04.252.mat,5,"[1, 2, 3, 4, 6, 7, 8, 9, 10]",0.7544174194335938,UserObjLimit,false,0.08621008793325781,0.03343894581592734,lp,2.6062525
378,run_results\2020-04-17T00.18.05.859.mat,2,"[1, 3, 4, 5, 6, 7, 8, 9, 10]",0.004962921142578125,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,1.5950099
379,run_results\2020-04-17T00.18.07.505.mat,2,"[1, 3, 4, 5, 6, 7, 8, 9, 10]",0.0074405670166015625,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,1.632194501
380,run_results\2020-04-17T00.18.09.560.mat,5,"[1, 2, 3, 4, 6, 7, 8, 9, 10]",0.08229446411132812,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,2.0413389
381,run_results\2020-04-17T00.18.11.432.mat,1,"[2, 3, 4, 5, 6, 7, 8, 9, 10]",0.030702590942382812,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,1.858205
382,run_results\2020-04-17T00.18.13.658.mat,4,"[1, 2, 3, 5, 6, 7, 8, 9, 10]",0.3015270233154297,UserObjLimit,false,0.09291566625429547,0.0,lp,2.2114855
383,run_results\2020-04-17T00.18.15.358.mat,4,"[1, 2, 3, 5, 6, 7, 8, 9, 10]",0.008443832397460938,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,1.6863539
384,run_results\2020-04-17T00.18.17.170.mat,8,"[1, 2, 3, 4, 5, 6, 7, 9, 10]",0.007936477661132812,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,1.797890799
385,run_results\2020-04-17T00.18.19.297.mat,7,"[1, 2, 3, 4, 5, 6, 8, 9, 10]",0.03223991394042969,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,2.11308
386,run_results\2020-04-17T00.18.21.111.mat,2,"[1, 3, 4, 5, 6, 7, 8, 9, 10]",0.0074405670166015625,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,1.80028
387,run_results\2020-04-17T00.18.23.751.mat,7,"[1, 2, 3, 4, 5, 6, 8, 9, 10]",0.7256717681884766,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,2.623462601
388,run_results\2020-04-17T00.18.25.705.mat,3,"[1, 2, 4, 5, 6, 7, 8, 9, 10]",0.08084869384765625,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,1.9425305
389,run_results\2020-04-17T00.18.27.361.mat,2,"[1, 3, 4, 5, 6, 7, 8, 9, 10]",0.00550079345703125,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,1.6416497
390,run_results\2020-04-17T00.18.29.587.mat,10,"[1, 2, 3, 4, 5, 6, 7, 8, 9]",0.4661979675292969,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,2.210806
391,run_results\2020-04-17T00.18.31.656.mat,3,"[1, 2, 4, 5, 6, 7, 8, 9, 10]",0.050106048583984375,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,2.055544301
392,run_results\2020-04-17T00.18.35.117.mat,9,"[1, 2, 3, 4, 5, 6, 7, 8, 10]",1.2538394927978516,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,3.4468034
393,run_results\2020-04-17T00.18.37.079.mat,7,"[1, 2, 3, 4, 5, 6, 8, 9, 10]",0.01041412353515625,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,1.9491832
394,run_results\2020-04-17T00.18.38.817.mat,2,"[1, 3, 4, 5, 6, 7, 8, 9, 10]",0.005947113037109375,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,1.7235429
395,run_results\2020-04-17T00.20.41.324.mat,10,"[1, 2, 3, 4, 5, 6, 7, 8, 9]",120.02228927612305,UserLimit,false,NaN,0.0823808588795388,lp,122.491434799
396,run_results\2020-04-17T00.20.43.478.mat,6,"[1, 2, 3, 4, 5, 7, 8, 9, 10]",0.045146942138671875,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,2.1399183
397,run_results\2020-04-17T00.20.45.510.mat,3,"[1, 2, 4, 5, 6, 7, 8, 9, 10]",0.011373519897460938,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,2.018044
398,run_results\2020-04-17T00.20.47.574.mat,6,"[1, 2, 3, 4, 5, 7, 8, 9, 10]",0.03476142883300781,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,2.050648999
399,run_results\2020-04-17T00.20.49.540.mat,5,"[1, 2, 3, 4, 6, 7, 8, 9, 10]",0.0967254638671875,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,1.9519765
400,run_results\2020-04-17T00.20.51.283.mat,5,"[1, 2, 3, 4, 6, 7, 8, 9, 10]",0.018815994262695312,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,1.7277906
401,run_results\2020-04-17T00.20.53.774.mat,3,"[1, 2, 4, 5, 6, 7, 8, 9, 10]",0.48108482360839844,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,2.478025101
402,run_results\2020-04-17T00.20.59.582.mat,9,"[1, 2, 3, 4, 5, 6, 7, 8, 10]",3.6217613220214844,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,5.7948813
403,run_results\2020-04-17T00.21.02.727.mat,4,"[1, 2, 3, 5, 6, 7, 8, 9, 10]",0.6447582244873047,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,3.1309106
404,run_results\2020-04-17T00.21.20.348.mat,9,"[1, 2, 3, 4, 5, 6, 7, 8, 10]",15.140920639038086,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,17.605747401
405,run_results\2020-04-17T00.21.23.056.mat,3,"[1, 2, 4, 5, 6, 7, 8, 9, 10]",0.614013671875,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,2.6939236
406,run_results\2020-04-17T00.21.24.779.mat,5,"[1, 2, 3, 4, 6, 7, 8, 9, 10]",0.03318977355957031,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,1.707519
407,run_results\2020-04-17T00.21.37.658.mat,6,"[1, 2, 3, 4, 5, 7, 8, 9, 10]",10.592098236083984,UserObjLimit,false,0.09892765012157041,0.04742225543322396,lp,12.864194499
408,run_results\2020-04-17T00.21.39.661.mat,1,"[2, 3, 4, 5, 6, 7, 8, 9, 10]",0.012407302856445312,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,1.9864526
409,run_results\2020-04-17T00.21.41.827.mat,4,"[1, 2, 3, 5, 6, 7, 8, 9, 10]",0.11502265930175781,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,2.147503999
410,run_results\2020-04-17T00.21.43.556.mat,2,"[1, 3, 4, 5, 6, 7, 8, 9, 10]",0.00743865966796875,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,1.7126197
411,run_results\2020-04-17T00.21.45.239.mat,8,"[1, 2, 3, 4, 5, 6, 7, 9, 10]",0.007921218872070312,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,1.6683619
412,run_results\2020-04-17T00.21.47.038.mat,8,"[1, 2, 3, 4, 5, 6, 7, 9, 10]",0.07585716247558594,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,1.783310999
413,run_results\2020-04-17T00.21.50.550.mat,6,"[1, 2, 3, 4, 5, 7, 8, 9, 10]",1.6838741302490234,UserObjLimit,false,0.09823111745560743,0.02508424746994278,lp,3.496121001
414,run_results\2020-04-17T00.21.52.367.mat,8,"[1, 2, 3, 4, 5, 6, 7, 9, 10]",0.011903762817382812,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,1.8027475
415,run_results\2020-04-17T00.21.54.615.mat,10,"[1, 2, 3, 4, 5, 6, 7, 8, 9]",0.27424049377441406,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,2.2344821
416,run_results\2020-04-17T00.21.56.516.mat,8,"[1, 2, 3, 4, 5, 6, 7, 9, 10]",0.032688140869140625,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,1.8868534
417,run_results\2020-04-17T00.21.58.095.mat,2,"[1, 3, 4, 5, 6, 7, 8, 9, 10]",0.0055027008056640625,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,1.560988599
418,run_results\2020-04-17T00.22.02.470.mat,10,"[1, 2, 3, 4, 5, 6, 7, 8, 9]",2.384723663330078,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,4.3613322
419,run_results\2020-04-17T00.22.04.796.mat,3,"[1, 2, 4, 5, 6, 7, 8, 9, 10]",0.09370231628417969,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,2.312609299
420,run_results\2020-04-17T00.22.06.440.mat,2,"[1, 3, 4, 5, 6, 7, 8, 9, 10]",0.0054454803466796875,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,1.6259567
421,run_results\2020-04-17T00.22.09.271.mat,5,"[1, 2, 3, 4, 6, 7, 8, 9, 10]",0.7226734161376953,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,2.8177441
422,run_results\2020-04-17T00.22.11.427.mat,3,"[1, 2, 4, 5, 6, 7, 8, 9, 10]",0.11507034301757812,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,2.1400941
